route,pageRole,currentTitle,currentH1,classification,lockedForHandoff3,editorialDecision,editorialNotes
"/subjects/math/calculus/sequences-and-series/integral-test/","textbook-lesson","The Integral Test | Unit 4A | Better Grades","The Integral Test","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/sequences-and-series/limit-comparison-test/","textbook-lesson","The Limit Comparison Test | Unit 4A | Better Grades","The Limit Comparison Test","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/sequences-and-series/limits-of-sequences/","textbook-lesson","Limits of Sequences | Unit 4A | Better Grades","Limits of Sequences","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/sequences-and-series/monotone-and-bounded-sequences/","textbook-lesson","Monotone and Bounded Sequences | Unit 4A | Better Grades","Monotone and Bounded Sequences","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/sequences-and-series/nth-term-divergence-test/","textbook-lesson","The nth-Term Test for Divergence | Unit 4A | Better Grades","The nth-Term Test for Divergence","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/sequences-and-series/practice-exam-a-answer-key/","textbook-lesson","Unit 4A Practice Exam A Answer Key | Better Grades","Unit 4A Practice Exam A Answer Key","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/sequences-and-series/practice-exam-a/","textbook-lesson","Unit 4A Practice Exam A | Better Grades","Unit 4A Practice Exam A","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/sequences-and-series/practice-exam-b-answer-key/","textbook-lesson","Unit 4A Practice Exam B Answer Key | Better Grades","Unit 4A Practice Exam B Answer Key","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/sequences-and-series/practice-exam-b/","textbook-lesson","Unit 4A Practice Exam B | Better Grades","Unit 4A Practice Exam B","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/sequences-and-series/prerequisite-diagnostic/","textbook-lesson","Unit 4A Prerequisite Diagnostic | Better Grades","Unit 4A Prerequisite Diagnostic","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/sequences-and-series/ratio-test/","textbook-lesson","The Ratio Test | Unit 4A | Better Grades","The Ratio Test","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/sequences-and-series/reference-sheet/","textbook-lesson","Unit 4A Reference Sheet | Better Grades","Unit 4A Reference Sheet","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/sequences-and-series/root-test/","textbook-lesson","The Root Test | Unit 4A | Better Grades","The Root Test","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/sequences-and-series/sequence-limit-laws/","textbook-lesson","Limit Laws for Sequences | Unit 4A | Better Grades","Limit Laws for Sequences","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/sequences-and-series/sequence-review/","textbook-lesson","Sequence Review | Unit 4A | Better Grades","Sequence Review","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/sequences-and-series/sequences-as-functions/","textbook-lesson","Sequences as Functions on the Integers | Unit 4A | Better Grades","Sequences as Functions on the Integers","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/sequences-and-series/squeeze-theorem-for-sequences/","textbook-lesson","The Squeeze Theorem for Sequences | Unit 4A | Better Grades","The Squeeze Theorem for Sequences","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/sequences-and-series/telescoping-series/","textbook-lesson","Telescoping Series | Unit 4A | Better Grades","Telescoping Series","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
